#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T11:30:00Z,0.18758333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T11:40:00Z,0.22908333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T11:50:00Z,0.1205833333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:00:00Z,0.1681666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:10:00Z,0.12283333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:20:00Z,0.11133333333333334,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:30:00Z,0.19291666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:40:00Z,0.29474999999999996,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T12:50:00Z,0.13699999999999998,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:00:00Z,0.22716666666666666,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:10:00Z,0.09424999999999997,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:20:00Z,0.26474999999999993,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:30:00Z,0.15716666666666665,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:40:00Z,0.11708333333333336,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T13:50:00Z,0.18058333333333335,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:00:00Z,0.13716666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:10:00Z,0.2924166666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:20:00Z,0.16983333333333325,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:30:00Z,0.14124999999999996,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:40:00Z,0.18933333333333338,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T14:50:00Z,0.1491666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:00:00Z,0.19583333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:10:00Z,0.267,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:20:00Z,0.21675000000000005,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:30:00Z,0.11666666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:40:00Z,0.15058333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T15:50:00Z,0.19208333333333336,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:00:00Z,0.11491666666666664,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:10:00Z,0.19316666666666674,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:20:00Z,0.15624999999999994,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:30:00Z,0.31900000000000006,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:40:00Z,0.07649999999999989,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T16:50:00Z,0.2668333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:00:00Z,0.1540833333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:10:00Z,0.15825000000000003,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:20:00Z,0.187,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:30:00Z,0.18325000000000002,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:40:00Z,0.10208333333333328,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T17:50:00Z,0.1440833333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:00:00Z,0.14974999999999997,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:10:00Z,0.20391666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:20:00Z,0.20933333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:30:00Z,0.15499999999999994,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:40:00Z,0.1884166666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T18:50:00Z,0.22108333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:00:00Z,0.17383333333333337,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:10:00Z,0.16083333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:20:00Z,0.19366666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:30:00Z,0.1683333333333334,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:40:00Z,0.12333333333333335,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T19:50:00Z,0.08274999999999993,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:00:00Z,0.24116666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:10:00Z,0.1658333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:20:00Z,0.17458333333333337,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:30:00Z,0.37333333333333346,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:40:00Z,0.17808333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T20:50:00Z,0.12183333333333334,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:00:00Z,0.15666666666666662,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:10:00Z,0.2269166666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:20:00Z,0.06825,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:30:00Z,0.18683333333333324,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:40:00Z,0.2336666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T21:50:00Z,0.17508333333333329,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:00:00Z,0.2142499999999999,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:10:00Z,0.19224999999999998,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:20:00Z,0.28716666666666674,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:30:00Z,0.1713333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:40:00Z,0.21983333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T22:50:00Z,0.16283333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:00:00Z,0.13499999999999995,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:10:00Z,0.18066666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:20:00Z,0.06991666666666664,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:30:00Z,0.14691666666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:40:00Z,0.14633333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-19T23:50:00Z,0.28575000000000006,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:00:00Z,0.13858333333333334,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:10:00Z,0.2284166666666666,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:20:00Z,0.28541666666666665,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:30:00Z,0.19858333333333328,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:40:00Z,0.16808333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T00:50:00Z,0.10049999999999999,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:00:00Z,0.18016666666666661,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:10:00Z,0.17766666666666672,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:20:00Z,0.10749999999999996,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:30:00Z,0.27308333333333334,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:40:00Z,0.24458333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T01:50:00Z,0.23625000000000002,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:00:00Z,0.1414999999999999,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:10:00Z,0.22599999999999984,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:20:00Z,0.24325000000000002,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:30:00Z,0.1391666666666666,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:40:00Z,0.3493333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T02:50:00Z,0.13816666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:00:00Z,0.12858333333333327,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:10:00Z,0.16316666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:20:00Z,0.32699999999999996,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:30:00Z,0.17766666666666664,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:40:00Z,0.1758333333333333,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T03:50:00Z,0.18316666666666676,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:00:00Z,0.09175000000000001,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:10:00Z,0.16224999999999998,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:20:00Z,0.12258333333333331,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:30:00Z,0.15233333333333332,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:40:00Z,0.20450000000000002,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T04:50:00Z,0.196,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T05:00:00Z,0.20116666666666663,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T05:10:00Z,0.32316666666666655,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T05:20:00Z,0.1959166666666667,load1,system,35c4ab29f7e3
,,0,2025-04-19T01:34:11.080982974Z,2025-04-21T01:34:11.080982974Z,2025-04-20T05:30:00Z,0.3315833333333333,load1,system,35c4ab29f7e3
